word	nodeType	synsetCount	unit	count
suppose	VERB	5	01x09_-_Show_Off_How_in_Love_You_Are	1
surround	VERB	5	01x09_-_Show_Off_How_in_Love_You_Are	1
survive	VERB	4	01x09_-_Show_Off_How_in_Love_You_Are	1
suspect	VERB	6	01x09_-_Show_Off_How_in_Love_You_Are	2
take	VERB	44	01x09_-_Show_Off_How_in_Love_You_Are	1
talk	VERB	11	01x09_-_Show_Off_How_in_Love_You_Are	4
taste	VERB	13	01x09_-_Show_Off_How_in_Love_You_Are	1
tell	VERB	9	01x09_-_Show_Off_How_in_Love_You_Are	5
test	VERB	13	01x09_-_Show_Off_How_in_Love_You_Are	2
thank	VERB	1	01x09_-_Show_Off_How_in_Love_You_Are	5
think	VERB	14	01x09_-_Show_Off_How_in_Love_You_Are	6
throw	VERB	20	01x09_-_Show_Off_How_in_Love_You_Are	2
touch	VERB	27	01x09_-_Show_Off_How_in_Love_You_Are	1
treat	VERB	10	01x09_-_Show_Off_How_in_Love_You_Are	1
trick	VERB	8	01x09_-_Show_Off_How_in_Love_You_Are	2
trust	VERB	12	01x09_-_Show_Off_How_in_Love_You_Are	1
try	VERB	10	01x09_-_Show_Off_How_in_Love_You_Are	6
use	VERB	13	01x09_-_Show_Off_How_in_Love_You_Are	1
value	VERB	11	01x09_-_Show_Off_How_in_Love_You_Are	1
wait	VERB	6	01x09_-_Show_Off_How_in_Love_You_Are	9
want	VERB	9	01x09_-_Show_Off_How_in_Love_You_Are	5
warn	VERB	4	01x09_-_Show_Off_How_in_Love_You_Are	1
wash	VERB	21	01x09_-_Show_Off_How_in_Love_You_Are	1
waste	VERB	16	01x09_-_Show_Off_How_in_Love_You_Are	1
welcome	VERB	6	01x09_-_Show_Off_How_in_Love_You_Are	1
whisper	VERB	3	01x09_-_Show_Off_How_in_Love_You_Are	1
work	VERB	34	01x09_-_Show_Off_How_in_Love_You_Are	4
worry	VERB	8	01x09_-_Show_Off_How_in_Love_You_Are	1
wrack	VERB	4	01x09_-_Show_Off_How_in_Love_You_Are	1
acquire	VERB	7	01x10_-_The_Great_Dodgeball_Plan	1
add	VERB	7	01x10_-_The_Great_Dodgeball_Plan	1
aim	VERB	11	01x10_-_The_Great_Dodgeball_Plan	2
avenge	VERB	1	01x10_-_The_Great_Dodgeball_Plan	1
award	VERB	5	01x10_-_The_Great_Dodgeball_Plan	2
be	VERB	14	01x10_-_The_Great_Dodgeball_Plan	3
become	VERB	4	01x10_-_The_Great_Dodgeball_Plan	5
begin	VERB	11	01x10_-_The_Great_Dodgeball_Plan	2
bless	VERB	4	01x10_-_The_Great_Dodgeball_Plan	1
calculate	VERB	6	01x10_-_The_Great_Dodgeball_Plan	1
call	VERB	41	01x10_-_The_Great_Dodgeball_Plan	1
care	VERB	11	01x10_-_The_Great_Dodgeball_Plan	1
catch	VERB	39	01x10_-_The_Great_Dodgeball_Plan	6
change	VERB	20	01x10_-_The_Great_Dodgeball_Plan	1
confirm	VERB	5	01x10_-_The_Great_Dodgeball_Plan	1
count	VERB	12	01x10_-_The_Great_Dodgeball_Plan	1
cry	VERB	12	01x10_-_The_Great_Dodgeball_Plan	2
decide	VERB	4	01x10_-_The_Great_Dodgeball_Plan	1
defeat	VERB	4	01x10_-_The_Great_Dodgeball_Plan	2
defend	VERB	7	01x10_-_The_Great_Dodgeball_Plan	1
defy	VERB	3	01x10_-_The_Great_Dodgeball_Plan	1
die	VERB	14	01x10_-_The_Great_Dodgeball_Plan	2
do	VERB	16	01x10_-_The_Great_Dodgeball_Plan	8
dodge	VERB	6	01x10_-_The_Great_Dodgeball_Plan	1
ensure	VERB	2	01x10_-_The_Great_Dodgeball_Plan	1
excuse	VERB	9	01x10_-_The_Great_Dodgeball_Plan	1
execute	VERB	7	01x10_-_The_Great_Dodgeball_Plan	1
exist	VERB	2	01x10_-_The_Great_Dodgeball_Plan	1
fight	VERB	9	01x10_-_The_Great_Dodgeball_Plan	1
find	VERB	18	01x10_-_The_Great_Dodgeball_Plan	1
forget	VERB	4	01x10_-_The_Great_Dodgeball_Plan	1
gather	VERB	11	01x10_-_The_Great_Dodgeball_Plan	2
get	VERB	37	01x10_-_The_Great_Dodgeball_Plan	11
give	VERB	45	01x10_-_The_Great_Dodgeball_Plan	5
go	VERB	35	01x10_-_The_Great_Dodgeball_Plan	15
guess	VERB	6	01x10_-_The_Great_Dodgeball_Plan	1
handle	VERB	7	01x10_-_The_Great_Dodgeball_Plan	1
happen	VERB	5	01x10_-_The_Great_Dodgeball_Plan	2
have	VERB	20	01x10_-_The_Great_Dodgeball_Plan	14
hear	VERB	5	01x10_-_The_Great_Dodgeball_Plan	4
help	VERB	12	01x10_-_The_Great_Dodgeball_Plan	2
hit	VERB	24	01x10_-_The_Great_Dodgeball_Plan	7
hold	VERB	45	01x10_-_The_Great_Dodgeball_Plan	3
jump	VERB	21	01x10_-_The_Great_Dodgeball_Plan	1
knock	VERB	11	01x10_-_The_Great_Dodgeball_Plan	1
know	VERB	12	01x10_-_The_Great_Dodgeball_Plan	5
lead	VERB	31	01x10_-_The_Great_Dodgeball_Plan	1
learn	VERB	6	01x10_-_The_Great_Dodgeball_Plan	2
leave	VERB	17	01x10_-_The_Great_Dodgeball_Plan	3
let	VERB	8	01x10_-_The_Great_Dodgeball_Plan	5
like	VERB	11	01x10_-_The_Great_Dodgeball_Plan	3
listen	VERB	3	01x10_-_The_Great_Dodgeball_Plan	1
live	VERB	19	01x10_-_The_Great_Dodgeball_Plan	1
look	VERB	14	01x10_-_The_Great_Dodgeball_Plan	1
lose	VERB	11	01x10_-_The_Great_Dodgeball_Plan	1
love	VERB	10	01x10_-_The_Great_Dodgeball_Plan	1
make	VERB	51	01x10_-_The_Great_Dodgeball_Plan	3
mean	VERB	16	01x10_-_The_Great_Dodgeball_Plan	1
meet	VERB	15	01x10_-_The_Great_Dodgeball_Plan	1
miss	VERB	12	01x10_-_The_Great_Dodgeball_Plan	1
motivate	VERB	1	01x10_-_The_Great_Dodgeball_Plan	1
move	VERB	21	01x10_-_The_Great_Dodgeball_Plan	2
nail	VERB	10	01x10_-_The_Great_Dodgeball_Plan	1
need	VERB	7	01x10_-_The_Great_Dodgeball_Plan	7
notice	VERB	11	01x10_-_The_Great_Dodgeball_Plan	1
panic	VERB	4	01x10_-_The_Great_Dodgeball_Plan	1
pass	VERB	43	01x10_-_The_Great_Dodgeball_Plan	1
pick	VERB	21	01x10_-_The_Great_Dodgeball_Plan	1
piss	VERB	3	01x10_-_The_Great_Dodgeball_Plan	1
play	VERB	52	01x10_-_The_Great_Dodgeball_Plan	3
praise	VERB	3	01x10_-_The_Great_Dodgeball_Plan	1
predetermine	VERB	2	01x10_-_The_Great_Dodgeball_Plan	1
protect	VERB	2	01x10_-_The_Great_Dodgeball_Plan	1
put	VERB	10	01x10_-_The_Great_Dodgeball_Plan	1
rake	VERB	9	01x10_-_The_Great_Dodgeball_Plan	1
reach	VERB	13	01x10_-_The_Great_Dodgeball_Plan	1
read	VERB	12	01x10_-_The_Great_Dodgeball_Plan	1
receive	VERB	13	01x10_-_The_Great_Dodgeball_Plan	1
remember	VERB	8	01x10_-_The_Great_Dodgeball_Plan	1
return	VERB	29	01x10_-_The_Great_Dodgeball_Plan	1
reward	VERB	8	01x10_-_The_Great_Dodgeball_Plan	1
rip	VERB	8	01x10_-_The_Great_Dodgeball_Plan	1
say	VERB	12	01x10_-_The_Great_Dodgeball_Plan	6
scamper	VERB	2	01x10_-_The_Great_Dodgeball_Plan	1
seem	VERB	4	01x10_-_The_Great_Dodgeball_Plan	1
seize	VERB	8	01x10_-_The_Great_Dodgeball_Plan	2
shift	VERB	23	01x10_-_The_Great_Dodgeball_Plan	2
show	VERB	16	01x10_-_The_Great_Dodgeball_Plan	4
shut	VERB	5	01x10_-_The_Great_Dodgeball_Plan	3
speak	VERB	5	01x10_-_The_Great_Dodgeball_Plan	1
stand	VERB	24	01x10_-_The_Great_Dodgeball_Plan	1
star	VERB	12	01x10_-_The_Great_Dodgeball_Plan	1
start	VERB	22	01x10_-_The_Great_Dodgeball_Plan	1
stem	VERB	10	01x10_-_The_Great_Dodgeball_Plan	1
step	VERB	21	01x10_-_The_Great_Dodgeball_Plan	1
suggest	VERB	5	01x10_-_The_Great_Dodgeball_Plan	1
suppose	VERB	5	01x10_-_The_Great_Dodgeball_Plan	2
survive	VERB	4	01x10_-_The_Great_Dodgeball_Plan	3
take	VERB	44	01x10_-_The_Great_Dodgeball_Plan	4
talk	VERB	11	01x10_-_The_Great_Dodgeball_Plan	2
teach	VERB	3	01x10_-_The_Great_Dodgeball_Plan	3
tell	VERB	9	01x10_-_The_Great_Dodgeball_Plan	3
thank	VERB	1	01x10_-_The_Great_Dodgeball_Plan	1
think	VERB	14	01x10_-_The_Great_Dodgeball_Plan	4
throw	VERB	20	01x10_-_The_Great_Dodgeball_Plan	6
toss	VERB	9	01x10_-_The_Great_Dodgeball_Plan	1
train	VERB	17	01x10_-_The_Great_Dodgeball_Plan	2
try	VERB	10	01x10_-_The_Great_Dodgeball_Plan	2
twist	VERB	23	01x10_-_The_Great_Dodgeball_Plan	1
understand	VERB	5	01x10_-_The_Great_Dodgeball_Plan	1
unleash	VERB	3	01x10_-_The_Great_Dodgeball_Plan	1
use	VERB	13	01x10_-_The_Great_Dodgeball_Plan	3
visualize	VERB	4	01x10_-_The_Great_Dodgeball_Plan	1
wait	VERB	6	01x10_-_The_Great_Dodgeball_Plan	1
wake	VERB	9	01x10_-_The_Great_Dodgeball_Plan	1
waste	VERB	16	01x10_-_The_Great_Dodgeball_Plan	1
wear	VERB	12	01x10_-_The_Great_Dodgeball_Plan	1
win	VERB	6	01x10_-_The_Great_Dodgeball_Plan	7
work	VERB	34	01x10_-_The_Great_Dodgeball_Plan	1
worry	VERB	8	01x10_-_The_Great_Dodgeball_Plan	3
yell	VERB	4	01x10_-_The_Great_Dodgeball_Plan	1
achieve	VERB	1	01x11_-_Stella	1
act	VERB	15	01x11_-_Stella	1
affect	VERB	6	01x11_-_Stella	1
agree	VERB	7	01x11_-_Stella	3
appear	VERB	7	01x11_-_Stella	1
apprehend	VERB	3	01x11_-_Stella	1
arrest	VERB	6	01x11_-_Stella	1
ask	VERB	7	01x11_-_Stella	5
attend	VERB	5	01x11_-_Stella	1
be	VERB	14	01x11_-_Stella	6
beat	VERB	34	01x11_-_Stella	1
become	VERB	4	01x11_-_Stella	4
begin	VERB	11	01x11_-_Stella	3
believe	VERB	5	01x11_-_Stella	2
bet	VERB	5	01x11_-_Stella	1
breathe	VERB	9	01x11_-_Stella	1
bring	VERB	11	01x11_-_Stella	2
buy	VERB	6	01x11_-_Stella	2
call	VERB	41	01x11_-_Stella	1
calm	VERB	8	01x11_-_Stella	1
care	VERB	11	01x11_-_Stella	2
change	VERB	20	01x11_-_Stella	3
cheat	VERB	9	01x11_-_Stella	2
clean	VERB	31	01x11_-_Stella	2
come	VERB	22	01x11_-_Stella	7
consider	VERB	9	01x11_-_Stella	1
cook	VERB	7	01x11_-_Stella	1
cry	VERB	12	01x11_-_Stella	1
decide	VERB	4	01x11_-_Stella	1
describe	VERB	4	01x11_-_Stella	1
die	VERB	14	01x11_-_Stella	2
discuss	VERB	4	01x11_-_Stella	1
do	VERB	16	01x11_-_Stella	12
draw	VERB	45	01x11_-_Stella	1
drown	VERB	5	01x11_-_Stella	7
dry	VERB	19	01x11_-_Stella	1
earn	VERB	2	01x11_-_Stella	8
end	VERB	18	01x11_-_Stella	2
engage	VERB	10	01x11_-_Stella	1
entail	VERB	5	01x11_-_Stella	1
estimate	VERB	7	01x11_-_Stella	1
excel	VERB	1	01x11_-_Stella	1
excuse	VERB	9	01x11_-_Stella	1
expect	VERB	6	01x11_-_Stella	2
expose	VERB	10	01x11_-_Stella	1
fail	VERB	11	01x11_-_Stella	1
fake	VERB	8	01x11_-_Stella	1
feel	VERB	17	01x11_-_Stella	1
figure	VERB	18	01x11_-_Stella	2
find	VERB	18	01x11_-_Stella	2
force	VERB	19	01x11_-_Stella	1
forget	VERB	4	01x11_-_Stella	2
get	VERB	37	01x11_-_Stella	22
give	VERB	45	01x11_-_Stella	3
go	VERB	35	01x11_-_Stella	23
guess	VERB	6	01x11_-_Stella	2
hand	VERB	16	01x11_-_Stella	1
happen	VERB	5	01x11_-_Stella	2
hate	VERB	2	01x11_-_Stella	1
have	VERB	20	01x11_-_Stella	15
hear	VERB	5	01x11_-_Stella	3
help	VERB	12	01x11_-_Stella	5
hold	VERB	45	01x11_-_Stella	1
improve	VERB	2	01x11_-_Stella	1
jump	VERB	21	01x11_-_Stella	1
keep	VERB	25	01x11_-_Stella	2
kick	VERB	14	01x11_-_Stella	1
know	VERB	12	01x11_-_Stella	4
lay	VERB	16	01x11_-_Stella	1
learn	VERB	6	01x11_-_Stella	2
leave	VERB	17	01x11_-_Stella	2
let	VERB	8	01x11_-_Stella	9
like	VERB	11	01x11_-_Stella	1
live	VERB	19	01x11_-_Stella	1
look	VERB	14	01x11_-_Stella	7
make	VERB	51	01x11_-_Stella	11
manage	VERB	7	01x11_-_Stella	1
mean	VERB	16	01x11_-_Stella	2
mess	VERB	8	01x11_-_Stella	1
move	VERB	21	01x11_-_Stella	1
need	VERB	7	01x11_-_Stella	7
notice	VERB	11	01x11_-_Stella	2
nurture	VERB	5	01x11_-_Stella	1
oote	VERB	0	01x11_-_Stella	1
organize	VERB	6	01x11_-_Stella	1
panic	VERB	4	01x11_-_Stella	2
pay	VERB	12	01x11_-_Stella	1
perform	VERB	4	01x11_-_Stella	2
plan	VERB	7	01x11_-_Stella	1
prove	VERB	9	01x11_-_Stella	1
pull	VERB	24	01x11_-_Stella	2
put	VERB	10	01x11_-_Stella	1
quit	VERB	5	01x11_-_Stella	1
read	VERB	12	01x11_-_Stella	2
receive	VERB	13	01x11_-_Stella	3
reconsider	VERB	2	01x11_-_Stella	1
reek	VERB	5	01x11_-_Stella	1
regroup	VERB	2	01x11_-_Stella	1
remain	VERB	4	01x11_-_Stella	1
remember	VERB	8	01x11_-_Stella	1
require	VERB	4	01x11_-_Stella	1
rescue	VERB	3	01x11_-_Stella	4
rip	VERB	8	01x11_-_Stella	1
run	VERB	57	01x11_-_Stella	2
save	VERB	12	01x11_-_Stella	1
say	VERB	12	01x11_-_Stella	2
score	VERB	18	01x11_-_Stella	1
secure	VERB	11	01x11_-_Stella	1
see	VERB	25	01x11_-_Stella	6
seem	VERB	4	01x11_-_Stella	2
set	VERB	45	01x11_-_Stella	1
show	VERB	16	01x11_-_Stella	1
shun	VERB	2	01x11_-_Stella	1
shut	VERB	5	01x11_-_Stella	1
sink	VERB	13	01x11_-_Stella	2
sneak	VERB	8	01x11_-_Stella	1
sound	VERB	24	01x11_-_Stella	1
spend	VERB	3	01x11_-_Stella	1
split	VERB	18	01x11_-_Stella	1
stand	VERB	24	01x11_-_Stella	1
start	VERB	22	01x11_-_Stella	1
stay	VERB	16	01x11_-_Stella	1
stop	VERB	22	01x11_-_Stella	2
study	VERB	16	01x11_-_Stella	4
suppose	VERB	5	01x11_-_Stella	2
surround	VERB	5	01x11_-_Stella	1
swim	VERB	6	01x11_-_Stella	1
take	VERB	44	01x11_-_Stella	5
talk	VERB	11	01x11_-_Stella	2
tell	VERB	9	01x11_-_Stella	1
tend	VERB	3	01x11_-_Stella	1
thank	VERB	1	01x11_-_Stella	4
think	VERB	14	01x11_-_Stella	6
thwart	VERB	2	01x11_-_Stella	1
tinker	VERB	6	01x11_-_Stella	1
train	VERB	17	01x11_-_Stella	1
try	VERB	10	01x11_-_Stella	4
untie	VERB	2	01x11_-_Stella	1
use	VERB	13	01x11_-_Stella	4
volunteer	VERB	7	01x11_-_Stella	2
wait	VERB	6	01x11_-_Stella	1
wake	VERB	9	01x11_-_Stella	1
wanna	VERB	0	01x11_-_Stella	2
want	VERB	9	01x11_-_Stella	7
wear	VERB	12	01x11_-_Stella	1
wonder	VERB	6	01x11_-_Stella	1
work	VERB	34	01x11_-_Stella	3
worry	VERB	8	01x11_-_Stella	3
accord	VERB	6	01x12_-_Penguin_Park	1
act	VERB	15	01x12_-_Penguin_Park	1
adopt	VERB	7	01x12_-_Penguin_Park	1
agree	VERB	7	01x12_-_Penguin_Park	1
allow	VERB	10	01x12_-_Penguin_Park	3
appear	VERB	7	01x12_-_Penguin_Park	3
be	VERB	14	01x12_-_Penguin_Park	7
beat	VERB	34	01x12_-_Penguin_Park	1
believe	VERB	5	01x12_-_Penguin_Park	1
blow	VERB	29	01x12_-_Penguin_Park	1
breathe	VERB	9	01x12_-_Penguin_Park	1
bring	VERB	11	01x12_-_Penguin_Park	4
buy	VERB	6	01x12_-_Penguin_Park	3
call	VERB	41	01x12_-_Penguin_Park	1
capture	VERB	11	01x12_-_Penguin_Park	1
cause	VERB	7	01x12_-_Penguin_Park	1
chase	VERB	7	01x12_-_Penguin_Park	1
cheat	VERB	9	01x12_-_Penguin_Park	2
check	VERB	38	01x12_-_Penguin_Park	2
clothe	VERB	3	01x12_-_Penguin_Park	1
collapse	VERB	11	01x12_-_Penguin_Park	1
come	VERB	22	01x12_-_Penguin_Park	4
complete	VERB	10	01x12_-_Penguin_Park	2
conceal	VERB	2	01x12_-_Penguin_Park	1
conduct	VERB	8	01x12_-_Penguin_Park	1
consume	VERB	6	01x12_-_Penguin_Park	1
contain	VERB	6	01x12_-_Penguin_Park	2
continue	VERB	10	01x12_-_Penguin_Park	3
control	VERB	19	01x12_-_Penguin_Park	1
cry	VERB	12	01x12_-_Penguin_Park	2
deal	VERB	22	01x12_-_Penguin_Park	1
decide	VERB	4	01x12_-_Penguin_Park	1
discover	VERB	8	01x12_-_Penguin_Park	1
disguise	VERB	4	01x12_-_Penguin_Park	2
do	VERB	16	01x12_-_Penguin_Park	16
drink	VERB	10	01x12_-_Penguin_Park	1
eat	VERB	6	01x12_-_Penguin_Park	5
end	VERB	18	01x12_-_Penguin_Park	1
enjoy	VERB	5	01x12_-_Penguin_Park	1
establish	VERB	8	01x12_-_Penguin_Park	1
excuse	VERB	9	01x12_-_Penguin_Park	2
fail	VERB	11	01x12_-_Penguin_Park	1
feed	VERB	13	01x12_-_Penguin_Park	2
feel	VERB	17	01x12_-_Penguin_Park	1
figure	VERB	18	01x12_-_Penguin_Park	2
file	VERB	9	01x12_-_Penguin_Park	1
find	VERB	18	01x12_-_Penguin_Park	1
fire	VERB	18	01x12_-_Penguin_Park	1
flatter	VERB	16	01x12_-_Penguin_Park	1
follow	VERB	24	01x12_-_Penguin_Park	2
gather	VERB	11	01x12_-_Penguin_Park	1
get	VERB	37	01x12_-_Penguin_Park	23
give	VERB	45	01x12_-_Penguin_Park	2
glance	VERB	3	01x12_-_Penguin_Park	2
go	VERB	35	01x12_-_Penguin_Park	29
guess	VERB	6	01x12_-_Penguin_Park	2
handle	VERB	7	01x12_-_Penguin_Park	1
hang	VERB	18	01x12_-_Penguin_Park	1
happen	VERB	5	01x12_-_Penguin_Park	2
hate	VERB	2	01x12_-_Penguin_Park	1
have	VERB	20	01x12_-_Penguin_Park	18
head	VERB	42	01x12_-_Penguin_Park	1
heal	VERB	3	01x12_-_Penguin_Park	1
hope	VERB	9	01x12_-_Penguin_Park	2
hurry	VERB	6	01x12_-_Penguin_Park	2
improve	VERB	2	01x12_-_Penguin_Park	1
infiltrate	VERB	4	01x12_-_Penguin_Park	1
investigate	VERB	2	01x12_-_Penguin_Park	1
join	VERB	7	01x12_-_Penguin_Park	1
keep	VERB	25	01x12_-_Penguin_Park	4
kidnap	VERB	1	01x12_-_Penguin_Park	1
know	VERB	12	01x12_-_Penguin_Park	9
learn	VERB	6	01x12_-_Penguin_Park	2
leave	VERB	17	01x12_-_Penguin_Park	1
let	VERB	8	01x12_-_Penguin_Park	10
like	VERB	11	01x12_-_Penguin_Park	2
listen	VERB	3	01x12_-_Penguin_Park	1
live	VERB	19	01x12_-_Penguin_Park	1
locate	VERB	4	01x12_-_Penguin_Park	1
look	VERB	14	01x12_-_Penguin_Park	7
maintain	VERB	10	01x12_-_Penguin_Park	2
make	VERB	51	01x12_-_Penguin_Park	4
mark	VERB	30	01x12_-_Penguin_Park	1
mean	VERB	16	01x12_-_Penguin_Park	1
meet	VERB	15	01x12_-_Penguin_Park	1
memorize	VERB	1	01x12_-_Penguin_Park	1
mention	VERB	6	01x12_-_Penguin_Park	1
mistake	VERB	5	01x12_-_Penguin_Park	1
need	VERB	7	01x12_-_Penguin_Park	9
neglect	VERB	9	01x12_-_Penguin_Park	2
obtain	VERB	3	01x12_-_Penguin_Park	1
overdo	VERB	1	01x12_-_Penguin_Park	1
pay	VERB	12	01x12_-_Penguin_Park	1
perish	VERB	1	01x12_-_Penguin_Park	1
plan	VERB	7	01x12_-_Penguin_Park	1
play	VERB	52	01x12_-_Penguin_Park	2
poison	VERB	7	01x12_-_Penguin_Park	1
pretend	VERB	8	01x12_-_Penguin_Park	1
protect	VERB	2	01x12_-_Penguin_Park	1
quit	VERB	5	01x12_-_Penguin_Park	1
read	VERB	12	01x12_-_Penguin_Park	2
recognize	VERB	9	01x12_-_Penguin_Park	1
recommend	VERB	3	01x12_-_Penguin_Park	1
relax	VERB	8	01x12_-_Penguin_Park	1
remain	VERB	4	01x12_-_Penguin_Park	1
remedy	VERB	4	01x12_-_Penguin_Park	1
remodel	VERB	2	01x12_-_Penguin_Park	1
request	VERB	5	01x12_-_Penguin_Park	1
rest	VERB	18	01x12_-_Penguin_Park	1
restore	VERB	5	01x12_-_Penguin_Park	1
retrieve	VERB	4	01x12_-_Penguin_Park	4
return	VERB	29	01x12_-_Penguin_Park	1
run	VERB	57	01x12_-_Penguin_Park	2
save	VERB	12	01x12_-_Penguin_Park	1
say	VERB	12	01x12_-_Penguin_Park	2
secure	VERB	11	01x12_-_Penguin_Park	1
see	VERB	25	01x12_-_Penguin_Park	6
seem	VERB	4	01x12_-_Penguin_Park	4
set	VERB	45	01x12_-_Penguin_Park	1
shoo	VERB	1	01x12_-_Penguin_Park	1
show	VERB	16	01x12_-_Penguin_Park	5
smell	VERB	10	01x12_-_Penguin_Park	1
smoke	VERB	10	01x12_-_Penguin_Park	1
smuggle	VERB	1	01x12_-_Penguin_Park	1
sound	VERB	24	01x12_-_Penguin_Park	1
spit	VERB	8	01x12_-_Penguin_Park	1
spot	VERB	20	01x12_-_Penguin_Park	1
stand	VERB	24	01x12_-_Penguin_Park	3
start	VERB	22	01x12_-_Penguin_Park	2
step	VERB	21	01x12_-_Penguin_Park	1
stick	VERB	25	01x12_-_Penguin_Park	2
stop	VERB	22	01x12_-_Penguin_Park	2
study	VERB	16	01x12_-_Penguin_Park	1
stumble	VERB	6	01x12_-_Penguin_Park	1
suppose	VERB	5	01x12_-_Penguin_Park	2
suspect	VERB	6	01x12_-_Penguin_Park	1
swallow	VERB	11	01x12_-_Penguin_Park	1
take	VERB	44	01x12_-_Penguin_Park	13
talk	VERB	11	01x12_-_Penguin_Park	1
teach	VERB	3	01x12_-_Penguin_Park	1
tell	VERB	9	01x12_-_Penguin_Park	4
thank	VERB	1	01x12_-_Penguin_Park	2
think	VERB	14	01x12_-_Penguin_Park	5
tod	VERB	2	01x12_-_Penguin_Park	1
trade	VERB	12	01x12_-_Penguin_Park	1
train	VERB	17	01x12_-_Penguin_Park	1
trust	VERB	12	01x12_-_Penguin_Park	1
try	VERB	10	01x12_-_Penguin_Park	2
wait	VERB	6	01x12_-_Penguin_Park	3
walk	VERB	17	01x12_-_Penguin_Park	1
want	VERB	9	01x12_-_Penguin_Park	3
wash	VERB	21	01x12_-_Penguin_Park	1
watch	VERB	13	01x12_-_Penguin_Park	2
work	VERB	34	01x12_-_Penguin_Park	4
worry	VERB	8	01x12_-_Penguin_Park	1
wrap	VERB	7	01x12_-_Penguin_Park	1
abandon	VERB	7	01x13_-_Project_Apple	1
abduct	VERB	2	01x13_-_Project_Apple	1
adopt	VERB	7	01x13_-_Project_Apple	1
afford	VERB	4	01x13_-_Project_Apple	1
ambush	VERB	3	01x13_-_Project_Apple	1
apprehend	VERB	3	01x13_-_Project_Apple	1
arrive	VERB	2	01x13_-_Project_Apple	1
ask	VERB	7	01x13_-_Project_Apple	1
assassinate	VERB	2	01x13_-_Project_Apple	1
attend	VERB	5	01x13_-_Project_Apple	3
avoid	VERB	5	01x13_-_Project_Apple	1
back	VERB	28	01x13_-_Project_Apple	1
balance	VERB	16	01x13_-_Project_Apple	1
bark	VERB	9	01x13_-_Project_Apple	1
base	VERB	30	01x13_-_Project_Apple	1
be	VERB	14	01x13_-_Project_Apple	7
become	VERB	4	01x13_-_Project_Apple	3
begin	VERB	11	01x13_-_Project_Apple	3
behave	VERB	3	01x13_-_Project_Apple	1
believe	VERB	5	01x13_-_Project_Apple	2
bolt	VERB	16	01x13_-_Project_Apple	1
break	VERB	75	01x13_-_Project_Apple	1
bring	VERB	11	01x13_-_Project_Apple	3
buy	VERB	6	01x13_-_Project_Apple	1
call	VERB	41	01x13_-_Project_Apple	2
cancel	VERB	6	01x13_-_Project_Apple	1
capture	VERB	11	01x13_-_Project_Apple	1
care	VERB	11	01x13_-_Project_Apple	2
carry	VERB	41	01x13_-_Project_Apple	1
change	VERB	20	01x13_-_Project_Apple	2
chase	VERB	7	01x13_-_Project_Apple	1
check	VERB	38	01x13_-_Project_Apple	1
clean	VERB	31	01x13_-_Project_Apple	1
close	VERB	37	01x13_-_Project_Apple	1
collect	VERB	8	01x13_-_Project_Apple	1
come	VERB	22	01x13_-_Project_Apple	8
complete	VERB	10	01x13_-_Project_Apple	1
continue	VERB	10	01x13_-_Project_Apple	2
coordinate	VERB	6	01x13_-_Project_Apple	1
create	VERB	6	01x13_-_Project_Apple	2
damage	VERB	7	01x13_-_Project_Apple	1
deal	VERB	22	01x13_-_Project_Apple	1
designate	VERB	6	01x13_-_Project_Apple	1
die	VERB	14	01x13_-_Project_Apple	1
disarm	VERB	3	01x13_-_Project_Apple	1
discover	VERB	8	01x13_-_Project_Apple	1
distract	VERB	2	01x13_-_Project_Apple	1
do	VERB	16	01x13_-_Project_Apple	15
draw	VERB	45	01x13_-_Project_Apple	1
earn	VERB	2	01x13_-_Project_Apple	1
eat	VERB	6	01x13_-_Project_Apple	4
end	VERB	18	01x13_-_Project_Apple	2
enrol	VERB	1	01x13_-_Project_Apple	1
fail	VERB	11	01x13_-_Project_Apple	1
fall	VERB	44	01x13_-_Project_Apple	2
figure	VERB	18	01x13_-_Project_Apple	1
fill	VERB	11	01x13_-_Project_Apple	1
find	VERB	18	01x13_-_Project_Apple	3
force	VERB	19	01x13_-_Project_Apple	2
gain	VERB	13	01x13_-_Project_Apple	1
get	VERB	37	01x13_-_Project_Apple	16
give	VERB	45	01x13_-_Project_Apple	5
go	VERB	35	01x13_-_Project_Apple	32
got	VERB	36	01x13_-_Project_Apple	3
guess	VERB	6	01x13_-_Project_Apple	2
hang	VERB	18	01x13_-_Project_Apple	1
happen	VERB	5	01x13_-_Project_Apple	4
have	VERB	20	01x13_-_Project_Apple	15
head	VERB	42	01x13_-_Project_Apple	2
hear	VERB	5	01x13_-_Project_Apple	6
help	VERB	12	01x13_-_Project_Apple	1
hide	VERB	6	01x13_-_Project_Apple	1
hurry	VERB	6	01x13_-_Project_Apple	3
imagine	VERB	2	01x13_-_Project_Apple	2
intend	VERB	4	01x13_-_Project_Apple	1
interrogate	VERB	2	01x13_-_Project_Apple	1
involve	VERB	7	01x13_-_Project_Apple	2
keep	VERB	25	01x13_-_Project_Apple	6
kidnap	VERB	1	01x13_-_Project_Apple	1
know	VERB	12	01x13_-_Project_Apple	7
lead	VERB	31	01x13_-_Project_Apple	1
leak	VERB	9	01x13_-_Project_Apple	1
leave	VERB	17	01x13_-_Project_Apple	1
let	VERB	8	01x13_-_Project_Apple	6
